CURSO;CAMPUS;ANO;SEM;QUANTIDADE
37P-PEDAGOGIA - EAD - POLO BARROSO;JUIZ DE FORA;2016;3;         1
37P-PEDAGOGIA - EAD - POLO BARROSO;JUIZ DE FORA;2017;1;         1
37P-PEDAGOGIA - EAD - POLO BARROSO;JUIZ DE FORA;2018;1;         1
37P-PEDAGOGIA - EAD - POLO BARROSO;JUIZ DE FORA;2018;3;         3
37P-PEDAGOGIA - EAD - POLO BARROSO;JUIZ DE FORA;2019;1;         3
37P-PEDAGOGIA - EAD - POLO BARROSO;JUIZ DE FORA;2019;3;         2
37Q-PEDAGOGIA - EAD - POLO CONSELHEIRO LAFAIETE;JUIZ DE FORA;2018;3;         5
37Q-PEDAGOGIA - EAD - POLO CONSELHEIRO LAFAIETE;JUIZ DE FORA;2019;1;         5
37Q-PEDAGOGIA - EAD - POLO CONSELHEIRO LAFAIETE;JUIZ DE FORA;2019;3;         3
37R-PEDAGOGIA - EAD - POLO SETE LAGOAS;JUIZ DE FORA;2018;3;         2
37R-PEDAGOGIA - EAD - POLO SETE LAGOAS;JUIZ DE FORA;2019;1;         4
37R-PEDAGOGIA - EAD - POLO SETE LAGOAS;JUIZ DE FORA;2019;3;         1
37S-PEDAGOGIA - EAD - POLO TIMÓTEO;JUIZ DE FORA;2018;3;         2
37S-PEDAGOGIA - EAD - POLO TIMÓTEO;JUIZ DE FORA;2019;1;         3
37S-PEDAGOGIA - EAD - POLO TIMÓTEO;JUIZ DE FORA;2019;3;         2
37S-PEDAGOGIA - EAD - POLO TIMÓTEO;JUIZ DE FORA;2020;3;         1
37T-PEDAGOGIA - EAD - POLO UBÁ;JUIZ DE FORA;2018;3;         1
37T-PEDAGOGIA - EAD - POLO UBÁ;JUIZ DE FORA;2019;1;         3
37T-PEDAGOGIA - EAD - POLO UBÁ;JUIZ DE FORA;2019;3;         1
37U-PEDAGOGIA - EAD - POLO ANDRELÂNDIA;JUIZ DE FORA;2022;1;         1
37U-PEDAGOGIA - EAD - POLO ANDRELÂNDIA;JUIZ DE FORA;2022;3;         1
37V-PEDAGOGIA - EAD - POLO GOVERNADOR VALADARES;JUIZ DE FORA;2022;1;         2
37X-PEDAGOGIA - EAD - POLO ITAMONTE;JUIZ DE FORA;2022;1;         2
37Z-PEDAGOGIA - EAD - POLO MONTE SIÃO;JUIZ DE FORA;2021;3;         1
37Z-PEDAGOGIA - EAD - POLO MONTE SIÃO;JUIZ DE FORA;2022;1;         2
40A-HISTORIA - TEFE;JUIZ DE FORA;1993;3;         2
41A-LETRAS - TEFE;JUIZ DE FORA;1993;1;         1
41A-LETRAS - TEFE;JUIZ DE FORA;1993;3;         2
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2000;1;         1
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2000;3;         1
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2001;1;         6
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2001;3;         6
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2002;1;         7
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2002;3;         9
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2003;1;        10
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2003;3;        11
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2004;1;        16
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2004;3;        16
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2005;1;        12
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2005;3;        13
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2006;1;        11
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2006;3;        14
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2007;1;         8
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2007;3;         9
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2008;1;        11
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2008;3;         9
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2009;1;         8
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2009;3;        12
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2010;1;        13
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2010;3;        13
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2011;1;        13
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2011;3;        13
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2012;1;        16
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2012;3;        17
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2013;1;        15
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2013;3;        13
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2014;1;        14
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2014;3;        10
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2015;1;        15
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2015;3;        14
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2016;1;        12
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2016;3;        17
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2017;1;        17
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2017;3;        22
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2018;1;        15
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2018;3;        13
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2019;1;         7
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2019;3;         5
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2020;1;         3
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2020;3;         6
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2021;1;         9
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2021;3;         7
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2022;1;         4
46A-ADMINISTRAÇÃO;JUIZ DE FORA;2022;3;         3
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2000;1;         1
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2000;3;         1
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2001;1;         2
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2001;3;         4
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2002;1;         3
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2002;3;         1
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2003;1;         2
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2003;3;         4
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2004;1;         9
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2004;3;         8
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2005;1;         9
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2005;3;        12
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2006;1;        13
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2006;3;        12
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2007;1;        12
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2007;3;        10
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2008;1;         5
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2008;3;         6
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2009;1;         5
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2009;3;         7
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2010;1;         8
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2010;3;         6
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2011;1;         6
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2011;3;         6
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2012;1;         9
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2012;3;        10
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2013;1;        10
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2013;3;        10
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2014;1;         6
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2014;3;         7
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2015;1;         6
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2015;3;         4
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2016;1;         1
47A-COMUNICAÇÃO SOCIAL;JUIZ DE FORA;2016;3;         1
48A-TURISMO;JUIZ DE FORA;2001;3;         3
48A-TURISMO;JUIZ DE FORA;2002;1;         4
48A-TURISMO;JUIZ DE FORA;2002;3;         5
48A-TURISMO;JUIZ DE FORA;2003;1;         8
48A-TURISMO;JUIZ DE FORA;2003;3;        11
48A-TURISMO;JUIZ DE FORA;2004;1;        15
48A-TURISMO;JUIZ DE FORA;2004;3;        19
48A-TURISMO;JUIZ DE FORA;2005;1;        19
48A-TURISMO;JUIZ DE FORA;2005;3;        16
48A-TURISMO;JUIZ DE FORA;2006;1;        15
48A-TURISMO;JUIZ DE FORA;2006;3;         8
48A-TURISMO;JUIZ DE FORA;2007;1;         8
48A-TURISMO;JUIZ DE FORA;2007;3;         6
48A-TURISMO;JUIZ DE FORA;2008;1;         8
48A-TURISMO;JUIZ DE FORA;2008;3;        10
48A-TURISMO;JUIZ DE FORA;2009;1;        13
48A-TURISMO;JUIZ DE FORA;2009;3;        16
48A-TURISMO;JUIZ DE FORA;2010;1;        20
48A-TURISMO;JUIZ DE FORA;2010;3;        19
48A-TURISMO;JUIZ DE FORA;2011;1;        14
48A-TURISMO;JUIZ DE FORA;2011;3;        11
48A-TURISMO;JUIZ DE FORA;2012;1;         7
48A-TURISMO;JUIZ DE FORA;2012;3;         4
48A-TURISMO;JUIZ DE FORA;2013;1;         5
48A-TURISMO;JUIZ DE FORA;2013;3;         6
48A-TURISMO;JUIZ DE FORA;2014;1;         5
48A-TURISMO;JUIZ DE FORA;2014;3;         7
48A-TURISMO;JUIZ DE FORA;2015;1;         3
48A-TURISMO;JUIZ DE FORA;2015;3;         2
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2001;3;         1
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2002;1;         4
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2002;3;         3
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2003;1;         6
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2003;3;         5
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2004;1;         5
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2004;3;         5
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2005;1;         7
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2005;3;         9
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2006;1;         7
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2006;3;         5
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2007;1;         4
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2007;3;         6
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2008;1;         7
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2008;3;         6
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2009;1;         4
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2009;3;         7
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2010;1;        10
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2010;3;        11
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2011;1;        12
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2011;3;        16
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2012;1;        14
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2012;3;        15
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2013;1;        15
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2013;3;         8
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2014;1;        11
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2014;3;        14
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2015;1;        10
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2015;3;        14
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2016;1;         7
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2016;3;        12
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2017;1;        15
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2017;3;        18
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2018;1;        20
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2018;3;        29
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2019;1;        17
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2019;3;        14
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2020;1;         8
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2020;3;         6
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2021;1;         8
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2021;3;        13
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2022;1;         9
49A-ENGENHARIA DE PRODUÇÃO;JUIZ DE FORA;2022;3;         5
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2001;3;         1
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2002;1;         3
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2002;3;         3
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2003;1;         4
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2003;3;         6
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2004;1;         7
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2004;3;        10
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2005;1;        10
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2005;3;        13
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2006;1;        13
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2006;3;         9
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2007;1;        10
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2007;3;        14
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2008;1;        11
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2008;3;        10
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2009;1;        11
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2009;3;        11
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2010;1;        13
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2010;3;        14
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2011;1;        12
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2011;3;         9
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2012;1;         7
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2012;3;         6
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2013;1;         8
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2013;3;         8
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2014;1;         4
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2014;3;         4
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2015;1;         4
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2015;3;         2
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2016;1;         1
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2016;3;         1
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2017;1;         1
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2017;3;         2
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2018;1;         1
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2018;3;         1
50A-ENGENHARIA ELÉTRICA;JUIZ DE FORA;2020;1;         1
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2002;3;         1
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2003;1;         3
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2003;3;         3
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2004;1;         8
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2004;3;        14
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2005;1;        13
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2005;3;        13
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2006;1;        12
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2006;3;        10
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2007;1;         8
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2007;3;         6
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2008;1;         9
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2008;3;        15
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2009;1;        17
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2009;3;        16
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2010;1;        19
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2010;3;        18
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2011;1;        20
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2011;3;        22
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2012;1;        20
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2012;3;        16
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2013;1;        17
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2013;3;        20
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2014;1;        24
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2014;3;        27
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2015;1;        22
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2015;3;        16
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2016;1;        13
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2016;3;        14
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2017;1;        15
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2017;3;        14
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2018;1;        15
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2018;3;         8
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2019;1;         9
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2019;3;         3
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2020;1;        18
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2020;3;        17
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2021;1;        11
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2021;3;         9
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2022;1;        18
51A-CIÊNCIAS ECONÔMICAS;JUIZ DE FORA;2022;3;        12
52A-TURISMO;JUIZ DE FORA;2004;3;         1
52A-TURISMO;JUIZ DE FORA;2005;1;         2
52A-TURISMO;JUIZ DE FORA;2005;3;         2
52A-TURISMO;JUIZ DE FORA;2006;1;         2
52A-TURISMO;JUIZ DE FORA;2006;3;         4
52A-TURISMO;JUIZ DE FORA;2007;1;         4
52A-TURISMO;JUIZ DE FORA;2007;3;         8
52A-TURISMO;JUIZ DE FORA;2008;1;         7
52A-TURISMO;JUIZ DE FORA;2008;3;         9
52A-TURISMO;JUIZ DE FORA;2009;1;        12
52A-TURISMO;JUIZ DE FORA;2009;3;        10
52A-TURISMO;JUIZ DE FORA;2010;1;        10
52A-TURISMO;JUIZ DE FORA;2010;3;         9
52A-TURISMO;JUIZ DE FORA;2011;1;         6
52A-TURISMO;JUIZ DE FORA;2011;3;         4
52A-TURISMO;JUIZ DE FORA;2012;1;         4
52A-TURISMO;JUIZ DE FORA;2012;3;         2
52A-TURISMO;JUIZ DE FORA;2013;1;         1
52A-TURISMO;JUIZ DE FORA;2013;3;         2
52A-TURISMO;JUIZ DE FORA;2014;1;         3
52A-TURISMO;JUIZ DE FORA;2014;3;         2
52A-TURISMO;JUIZ DE FORA;2015;1;         2
52A-TURISMO;JUIZ DE FORA;2015;3;         1
52A-TURISMO;JUIZ DE FORA;2016;1;         1
52A-TURISMO;JUIZ DE FORA;2016;3;         2
52A-TURISMO;JUIZ DE FORA;2018;1;         1
55A-ESTATÍSTICA;JUIZ DE FORA;2008;1;         1
55A-ESTATÍSTICA;JUIZ DE FORA;2008;3;         1
55A-ESTATÍSTICA;JUIZ DE FORA;2009;1;         3
55A-ESTATÍSTICA;JUIZ DE FORA;2009;3;         3
55A-ESTATÍSTICA;JUIZ DE FORA;2010;1;         4
55A-ESTATÍSTICA;JUIZ DE FORA;2010;3;         5
55A-ESTATÍSTICA;JUIZ DE FORA;2011;1;         4
55A-ESTATÍSTICA;JUIZ DE FORA;2011;3;         4
55A-ESTATÍSTICA;JUIZ DE FORA;2012;1;         3
55A-ESTATÍSTICA;JUIZ DE FORA;2012;3;         2
55A-ESTATÍSTICA;JUIZ DE FORA;2013;1;         1
55A-ESTATÍSTICA;JUIZ DE FORA;2013;3;         1
55A-ESTATÍSTICA;JUIZ DE FORA;2015;3;         1
56A-QUÍMICA;JUIZ DE FORA;2007;1;         2
56A-QUÍMICA;JUIZ DE FORA;2007;3;         4
56A-QUÍMICA;JUIZ DE FORA;2008;1;         4
56A-QUÍMICA;JUIZ DE FORA;2008;3;         6
56A-QUÍMICA;JUIZ DE FORA;2009;1;         4
56A-QUÍMICA;JUIZ DE FORA;2009;3;         4
56A-QUÍMICA;JUIZ DE FORA;2010;1;         5
56A-QUÍMICA;JUIZ DE FORA;2010;3;         2
56A-QUÍMICA;JUIZ DE FORA;2011;1;         2
56A-QUÍMICA;JUIZ DE FORA;2011;3;         2
56A-QUÍMICA;JUIZ DE FORA;2014;3;         1
56A-QUÍMICA;JUIZ DE FORA;2015;1;         1
56A-QUÍMICA;JUIZ DE FORA;2015;3;         1
57A-QUÍMICA - LICENCIATURA;JUIZ DE FORA;2007;1;         1
57A-QUÍMICA - LICENCIATURA;JUIZ DE FORA;2007;3;         1
57A-QUÍMICA - LICENCIATURA;JUIZ DE FORA;2008;1;         2
57A-QUÍMICA - LICENCIATURA;JUIZ DE FORA;2008;3;         2
57A-QUÍMICA - LICENCIATURA;JUIZ DE FORA;2009;1;         3
57A-QUÍMICA - LICENCIATURA;JUIZ DE FORA;2009;3;         6
57A-QUÍMICA - LICENCIATURA;JUIZ DE FORA;2010;1;         8
57A-QUÍMICA - LICENCIATURA;JUIZ DE FORA;2010;3;         7
57A-QUÍMICA - LICENCIATURA;JUIZ DE FORA;2011;1;         6
57A-QUÍMICA - LICENCIATURA;JUIZ DE FORA;2011;3;         3
57A-QUÍMICA - LICENCIATURA;JUIZ DE FORA;2012;1;         1
57A-QUÍMICA - LICENCIATURA;JUIZ DE FORA;2014;1;         2
57A-QUÍMICA - LICENCIATURA;JUIZ DE FORA;2014;3;         2
57A-QUÍMICA - LICENCIATURA;JUIZ DE FORA;2015;1;         3
57A-QUÍMICA - LICENCIATURA;JUIZ DE FORA;2015;3;         3
57A-QUÍMICA - LICENCIATURA;JUIZ DE FORA;2016;1;         2
57A-QUÍMICA - LICENCIATURA;JUIZ DE FORA;2016;3;         1
58A-ADMINISTRAÇÃO - EAD - POLO BICAS;JUIZ DE FORA;2010;1;         1
58A-ADMINISTRAÇÃO - EAD - POLO BICAS;JUIZ DE FORA;2010;3;         1
58A-ADMINISTRAÇÃO - EAD - POLO BICAS;JUIZ DE FORA;2011;1;         1
58A-ADMINISTRAÇÃO - EAD - POLO BICAS;JUIZ DE FORA;2011;3;         1
58A-ADMINISTRAÇÃO - EAD - POLO BICAS;JUIZ DE FORA;2013;1;         1
58A-ADMINISTRAÇÃO - EAD - POLO BICAS;JUIZ DE FORA;2013;3;         1
58A-ADMINISTRAÇÃO - EAD - POLO BICAS;JUIZ DE FORA;2014;1;         1
58A-ADMINISTRAÇÃO - EAD - POLO BICAS;JUIZ DE FORA;2014;3;         1
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES;JUIZ DE FORA;2013;3;         2
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES;JUIZ DE FORA;2015;3;         3
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES;JUIZ DE FORA;2016;1;         1
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES;JUIZ DE FORA;2016;3;         1
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES;JUIZ DE FORA;2017;1;         1
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES;JUIZ DE FORA;2017;3;         2
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES;JUIZ DE FORA;2018;1;         1
59B-QUÍMICA - EAD - PÓLO DE CATAGUASES;JUIZ DE FORA;2018;3;         1
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2013;1;         1
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2013;3;         1
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2014;1;         6
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2014;3;         8
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2015;1;         6
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2015;3;         9
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2016;1;         5
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2016;3;         3
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2017;1;         2
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2017;3;         1
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2019;3;         3
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2020;1;         3
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2020;3;         1
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2021;1;         2
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2021;3;         1
59C-QUÍMICA - EAD - PÓLO DE JUIZ DE FORA;JUIZ DE FORA;2022;1;         3
59D-QUÍMICA - EAD - PÓLO DE BOM SUCESSO;JUIZ DE FORA;2014;1;         1
59D-QUÍMICA - EAD - PÓLO DE BOM SUCESSO;JUIZ DE FORA;2014;3;         2
